main.py --name=runs/googlenet/ --dataset=CIFAR10 --lr=0.001 --lr-decay-every=5 --momentum=0.9 --epochs=20 --batch-size=128 --pruning=True --seed=0 --model=googlenet --mgpu=False --group_wd_coeff=1e-8 --wd=0.0 --tensorboard=True --pruning-method=22 --data=/data/cifar-10-batches-py/ --no_grad_clip=True
network structure
Total pruning layers: 0
pruning_engine.load_mask(): did not find mask file, will load nothing
connect_gates_with_parameters_for_flops only supports resnet for now
learning rate adjusted: 0.001 1
Epoch: [1][0/390]	Time 1.975 (1.975)	Loss 8.9382 (8.9382)	Prec@1 0.000 (0.000)	Prec@5 0.781 (0.781)
Epoch: [1][260/390]	Time 0.209 (0.101)	Loss 2.0002 (2.5980)	Prec@1 50.781 (37.754)	Prec@5 86.719 (77.338)
Epoch: [1][270/390]	Time 0.210 (0.100)	Loss 1.4564 (2.5559)	Prec@1 50.781 (38.327)	Prec@5 96.094 (77.923)
Epoch: [1][280/390]	Time 0.209 (0.100)	Loss 1.3805 (2.5139)	Prec@1 54.688 (38.832)	Prec@5 92.969 (78.506)
Epoch: [1][290/390]	Time 0.209 (0.100)	Loss 1.4084 (2.4729)	Prec@1 53.125 (39.403)	Prec@5 91.406 (79.035)
Epoch: [1][300/390]	Time 0.212 (0.100)	Loss 1.5722 (2.4337)	Prec@1 52.344 (39.963)	Prec@5 94.531 (79.550)
Epoch: [1][310/390]	Time 0.209 (0.099)	Loss 1.2125 (2.3980)	Prec@1 56.250 (40.442)	Prec@5 92.969 (80.044)
Epoch: [1][320/390]	Time 0.211 (0.099)	Loss 1.1934 (2.3621)	Prec@1 64.062 (40.978)	Prec@5 96.094 (80.493)
Epoch: [1][330/390]	Time 0.209 (0.099)	Loss 1.2017 (2.3306)	Prec@1 57.812 (41.416)	Prec@5 92.969 (80.905)
Epoch: [1][340/390]	Time 0.211 (0.099)	Loss 1.2153 (2.2997)	Prec@1 58.594 (41.867)	Prec@5 96.875 (81.303)
Epoch: [1][350/390]	Time 0.211 (0.099)	Loss 1.4503 (2.2695)	Prec@1 56.250 (42.350)	Prec@5 91.406 (81.686)
Epoch: [1][360/390]	Time 0.211 (0.099)	Loss 1.2088 (2.2403)	Prec@1 53.125 (42.785)	Prec@5 96.875 (82.075)
Epoch: [1][370/390]	Time 0.213 (0.099)	Loss 1.3191 (2.2137)	Prec@1 55.469 (43.213)	Prec@5 92.188 (82.423)
Epoch: [1][380/390]	Time 0.210 (0.098)	Loss 1.4732 (2.1875)	Prec@1 50.781 (43.639)	Prec@5 93.750 (82.767)
neurons_optimizer_left 6054210 390
 * Prec@1 61.510, Prec@5 95.790, Time 2.77190, Loss: 1.124
learning rate adjusted: 0.001 2
Epoch: [2][0/390]	Time 0.616 (0.616)	Loss 1.0799 (1.0799)	Prec@1 62.500 (62.500)	Prec@5 96.094 (96.094)
Epoch: [2][10/390]	Time 0.211 (0.141)	Loss 1.2055 (1.1033)	Prec@1 60.938 (61.861)	Prec@5 96.875 (96.520)
Epoch: [2][20/390]	Time 0.207 (0.118)	Loss 1.0451 (1.1003)	Prec@1 60.938 (62.426)	Prec@5 97.656 (96.131)
Epoch: [2][30/390]	Time 0.211 (0.110)	Loss 1.0105 (1.0777)	Prec@1 62.500 (63.130)	Prec@5 97.656 (96.547)
Epoch: [2][40/390]	Time 0.207 (0.106)	Loss 1.2145 (1.0810)	Prec@1 57.812 (62.919)	Prec@5 95.312 (96.399)
Epoch: [2][50/390]	Time 0.210 (0.103)	Loss 1.3540 (1.0934)	Prec@1 53.125 (62.837)	Prec@5 94.531 (96.369)
Epoch: [2][60/390]	Time 0.206 (0.101)	Loss 1.0036 (1.0839)	Prec@1 67.969 (63.012)	Prec@5 95.312 (96.414)
Epoch: [2][70/390]	Time 0.212 (0.100)	Loss 1.1825 (1.0840)	Prec@1 62.500 (63.039)	Prec@5 94.531 (96.380)
Epoch: [2][80/390]	Time 0.210 (0.099)	Loss 1.0148 (1.0803)	Prec@1 64.062 (63.233)	Prec@5 96.875 (96.480)
Epoch: [2][90/390]	Time 0.213 (0.098)	Loss 0.9955 (1.0728)	Prec@1 64.844 (63.384)	Prec@5 98.438 (96.583)
Epoch: [2][100/390]	Time 0.207 (0.098)	Loss 1.1319 (1.0778)	Prec@1 59.375 (63.451)	Prec@5 97.656 (96.566)
Epoch: [2][110/390]	Time 0.210 (0.097)	Loss 1.2269 (1.0723)	Prec@1 59.375 (63.661)	Prec@5 96.094 (96.615)
Epoch: [2][120/390]	Time 0.209 (0.097)	Loss 1.2273 (1.0727)	Prec@1 57.812 (63.559)	Prec@5 92.969 (96.597)
Epoch: [2][130/390]	Time 0.209 (0.096)	Loss 0.9337 (1.0690)	Prec@1 61.719 (63.550)	Prec@5 96.094 (96.583)
Epoch: [2][140/390]	Time 0.209 (0.096)	Loss 1.0397 (1.0676)	Prec@1 66.406 (63.636)	Prec@5 96.094 (96.581)
Epoch: [2][150/390]	Time 0.210 (0.096)	Loss 0.9675 (1.0668)	Prec@1 68.750 (63.768)	Prec@5 96.094 (96.502)
Epoch: [2][160/390]	Time 0.207 (0.096)	Loss 0.9556 (1.0628)	Prec@1 62.500 (63.859)	Prec@5 96.094 (96.550)
Epoch: [2][170/390]	Time 0.206 (0.096)	Loss 0.9502 (1.0629)	Prec@1 67.969 (63.825)	Prec@5 98.438 (96.564)
Epoch: [2][180/390]	Time 0.206 (0.095)	Loss 1.0743 (1.0627)	Prec@1 66.406 (63.898)	Prec@5 95.312 (96.530)
Epoch: [2][190/390]	Time 0.207 (0.095)	Loss 0.9991 (1.0582)	Prec@1 67.969 (64.071)	Prec@5 97.656 (96.556)
Epoch: [2][200/390]	Time 0.206 (0.095)	Loss 1.0211 (1.0556)	Prec@1 67.969 (64.113)	Prec@5 96.875 (96.568)
Epoch: [2][210/390]	Time 0.206 (0.095)	Loss 1.0917 (1.0540)	Prec@1 57.031 (64.207)	Prec@5 94.531 (96.575)
Epoch: [2][220/390]	Time 0.206 (0.095)	Loss 1.0031 (1.0508)	Prec@1 63.281 (64.260)	Prec@5 97.656 (96.589)
Epoch: [2][230/390]	Time 0.210 (0.094)	Loss 0.8941 (1.0504)	Prec@1 67.188 (64.269)	Prec@5 96.875 (96.584)
Epoch: [2][240/390]	Time 0.210 (0.094)	Loss 1.0545 (1.0513)	Prec@1 64.062 (64.260)	Prec@5 94.531 (96.551)
Epoch: [2][250/390]	Time 0.210 (0.094)	Loss 1.0450 (1.0494)	Prec@1 64.062 (64.333)	Prec@5 96.875 (96.548)
Epoch: [2][260/390]	Time 0.210 (0.094)	Loss 1.1950 (1.0470)	Prec@1 58.594 (64.383)	Prec@5 94.531 (96.513)
Epoch: [2][270/390]	Time 0.211 (0.094)	Loss 1.1699 (1.0444)	Prec@1 65.625 (64.449)	Prec@5 96.875 (96.541)
Epoch: [2][280/390]	Time 0.212 (0.094)	Loss 0.8667 (1.0414)	Prec@1 68.750 (64.571)	Prec@5 96.094 (96.550)
Epoch: [2][290/390]	Time 0.209 (0.094)	Loss 1.2232 (1.0403)	Prec@1 64.062 (64.607)	Prec@5 95.312 (96.558)
Epoch: [2][300/390]	Time 0.210 (0.094)	Loss 0.8901 (1.0394)	Prec@1 70.312 (64.644)	Prec@5 96.875 (96.545)
Epoch: [2][310/390]	Time 0.209 (0.094)	Loss 1.1518 (1.0390)	Prec@1 57.812 (64.670)	Prec@5 96.094 (96.538)
Epoch: [2][320/390]	Time 0.209 (0.094)	Loss 0.8582 (1.0375)	Prec@1 72.656 (64.756)	Prec@5 98.438 (96.546)
Epoch: [2][330/390]	Time 0.209 (0.094)	Loss 0.8957 (1.0353)	Prec@1 67.969 (64.794)	Prec@5 96.875 (96.561)
Epoch: [2][340/390]	Time 0.210 (0.094)	Loss 0.9822 (1.0340)	Prec@1 60.156 (64.791)	Prec@5 96.875 (96.557)
Epoch: [2][350/390]	Time 0.209 (0.094)	Loss 0.8421 (1.0312)	Prec@1 68.750 (64.835)	Prec@5 97.656 (96.572)
Epoch: [2][360/390]	Time 0.210 (0.094)	Loss 0.9907 (1.0293)	Prec@1 64.844 (64.898)	Prec@5 99.219 (96.594)
Epoch: [2][370/390]	Time 0.209 (0.094)	Loss 0.9861 (1.0254)	Prec@1 63.281 (65.031)	Prec@5 97.656 (96.622)
Epoch: [2][380/390]	Time 0.211 (0.094)	Loss 0.8450 (1.0232)	Prec@1 71.875 (65.157)	Prec@5 99.219 (96.621)
neurons_optimizer_left 5970185 780
 * Prec@1 67.520, Prec@5 97.230, Time 1.03669, Loss: 0.949
learning rate adjusted: 0.001 3
Epoch: [3][0/390]	Time 0.615 (0.615)	Loss 1.1686 (1.1686)	Prec@1 63.281 (63.281)	Prec@5 94.531 (94.531)
Epoch: [3][10/390]	Time 0.213 (0.142)	Loss 0.9056 (0.9248)	Prec@1 64.844 (68.324)	Prec@5 98.438 (96.946)
Epoch: [3][20/390]	Time 0.212 (0.118)	Loss 0.7476 (0.8666)	Prec@1 73.438 (70.424)	Prec@5 99.219 (97.582)
Epoch: [3][30/390]	Time 0.210 (0.110)	Loss 0.8278 (0.8617)	Prec@1 72.656 (70.590)	Prec@5 95.312 (97.480)
Epoch: [3][40/390]	Time 0.209 (0.106)	Loss 0.7462 (0.8491)	Prec@1 74.219 (70.960)	Prec@5 96.875 (97.599)
Epoch: [3][50/390]	Time 0.208 (0.104)	Loss 0.8387 (0.8360)	Prec@1 67.188 (71.339)	Prec@5 98.438 (97.610)
Epoch: [3][60/390]	Time 0.211 (0.102)	Loss 0.7505 (0.8332)	Prec@1 69.531 (71.299)	Prec@5 99.219 (97.643)
Epoch: [3][70/390]	Time 0.211 (0.101)	Loss 0.7336 (0.8231)	Prec@1 75.781 (71.842)	Prec@5 97.656 (97.678)
Epoch: [3][80/390]	Time 0.209 (0.100)	Loss 0.7694 (0.8330)	Prec@1 76.562 (71.730)	Prec@5 96.875 (97.512)
Epoch: [3][90/390]	Time 0.209 (0.099)	Loss 0.9104 (0.8355)	Prec@1 69.531 (71.583)	Prec@5 97.656 (97.545)
Epoch: [3][100/390]	Time 0.209 (0.099)	Loss 0.7820 (0.8401)	Prec@1 69.531 (71.481)	Prec@5 100.000 (97.532)
Epoch: [3][110/390]	Time 0.214 (0.098)	Loss 0.8467 (0.8431)	Prec@1 71.094 (71.347)	Prec@5 96.875 (97.565)
Epoch: [3][120/390]	Time 0.213 (0.098)	Loss 0.6983 (0.8409)	Prec@1 72.656 (71.358)	Prec@5 99.219 (97.598)
Epoch: [3][130/390]	Time 0.213 (0.098)	Loss 0.8078 (0.8435)	Prec@1 71.875 (71.267)	Prec@5 97.656 (97.585)
Epoch: [3][140/390]	Time 0.210 (0.098)	Loss 0.9808 (0.8448)	Prec@1 65.625 (71.221)	Prec@5 95.312 (97.623)
Epoch: [3][150/390]	Time 0.210 (0.097)	Loss 0.7581 (0.8453)	Prec@1 76.562 (71.135)	Prec@5 99.219 (97.630)
Epoch: [3][160/390]	Time 0.211 (0.097)	Loss 0.7756 (0.8417)	Prec@1 74.219 (71.210)	Prec@5 97.656 (97.661)
Epoch: [3][170/390]	Time 0.213 (0.097)	Loss 0.8880 (0.8380)	Prec@1 64.844 (71.308)	Prec@5 95.312 (97.697)
Epoch: [3][180/390]	Time 0.212 (0.097)	Loss 0.7832 (0.8370)	Prec@1 73.438 (71.301)	Prec@5 98.438 (97.708)
Epoch: [3][190/390]	Time 0.209 (0.097)	Loss 0.7289 (0.8372)	Prec@1 76.562 (71.294)	Prec@5 99.219 (97.697)
Epoch: [3][200/390]	Time 0.211 (0.097)	Loss 0.8210 (0.8392)	Prec@1 73.438 (71.226)	Prec@5 96.094 (97.683)
Epoch: [3][210/390]	Time 0.210 (0.097)	Loss 0.7336 (0.8357)	Prec@1 75.000 (71.357)	Prec@5 99.219 (97.712)
Epoch: [3][220/390]	Time 0.213 (0.097)	Loss 0.8294 (0.8355)	Prec@1 67.969 (71.341)	Prec@5 97.656 (97.727)
Epoch: [3][230/390]	Time 0.211 (0.097)	Loss 0.8638 (0.8334)	Prec@1 69.531 (71.385)	Prec@5 97.656 (97.741)
Epoch: [3][240/390]	Time 0.210 (0.096)	Loss 0.7719 (0.8333)	Prec@1 73.438 (71.389)	Prec@5 96.875 (97.747)
Epoch: [3][250/390]	Time 0.213 (0.096)	Loss 0.8559 (0.8322)	Prec@1 71.875 (71.430)	Prec@5 99.219 (97.759)
Epoch: [3][260/390]	Time 0.211 (0.096)	Loss 0.8308 (0.8319)	Prec@1 69.531 (71.390)	Prec@5 98.438 (97.761)
Epoch: [3][270/390]	Time 0.210 (0.096)	Loss 0.6314 (0.8289)	Prec@1 76.562 (71.457)	Prec@5 99.219 (97.786)
Epoch: [3][280/390]	Time 0.212 (0.096)	Loss 0.8070 (0.8269)	Prec@1 71.094 (71.505)	Prec@5 97.656 (97.790)
Epoch: [3][290/390]	Time 0.211 (0.096)	Loss 0.7846 (0.8261)	Prec@1 68.750 (71.550)	Prec@5 98.438 (97.801)
Epoch: [3][300/390]	Time 0.214 (0.096)	Loss 0.7214 (0.8266)	Prec@1 81.250 (71.589)	Prec@5 96.094 (97.789)
Epoch: [3][310/390]	Time 0.210 (0.096)	Loss 0.8252 (0.8260)	Prec@1 69.531 (71.599)	Prec@5 96.094 (97.787)
Epoch: [3][320/390]	Time 0.210 (0.096)	Loss 0.6939 (0.8251)	Prec@1 76.562 (71.651)	Prec@5 98.438 (97.802)
Epoch: [3][330/390]	Time 0.210 (0.096)	Loss 0.7023 (0.8226)	Prec@1 80.469 (71.759)	Prec@5 97.656 (97.838)
Epoch: [3][340/390]	Time 0.211 (0.096)	Loss 0.8222 (0.8223)	Prec@1 70.312 (71.738)	Prec@5 99.219 (97.869)
Epoch: [3][350/390]	Time 0.212 (0.096)	Loss 0.7360 (0.8216)	Prec@1 75.000 (71.755)	Prec@5 98.438 (97.881)
Epoch: [3][360/390]	Time 0.211 (0.096)	Loss 0.7217 (0.8201)	Prec@1 74.219 (71.775)	Prec@5 100.000 (97.905)
Epoch: [3][370/390]	Time 0.209 (0.096)	Loss 0.9187 (0.8195)	Prec@1 64.844 (71.763)	Prec@5 97.656 (97.907)
Epoch: [3][380/390]	Time 0.211 (0.096)	Loss 0.9178 (0.8191)	Prec@1 70.312 (71.793)	Prec@5 100.000 (97.898)
neurons_optimizer_left 5956246 1170
 * Prec@1 70.760, Prec@5 97.580, Time 1.07491, Loss: 0.869
learning rate adjusted: 0.001 4
Epoch: [4][0/390]	Time 0.619 (0.619)	Loss 0.7041 (0.7041)	Prec@1 76.562 (76.562)	Prec@5 100.000 (100.000)
Epoch: [4][10/390]	Time 0.210 (0.141)	Loss 0.6750 (0.6803)	Prec@1 78.125 (77.841)	Prec@5 97.656 (98.295)
Epoch: [4][20/390]	Time 0.218 (0.119)	Loss 0.5842 (0.6724)	Prec@1 79.688 (77.232)	Prec@5 99.219 (98.363)
Epoch: [4][30/390]	Time 0.210 (0.111)	Loss 0.6290 (0.6605)	Prec@1 78.125 (77.722)	Prec@5 98.438 (98.463)
Epoch: [4][40/390]	Time 0.209 (0.107)	Loss 0.7507 (0.6602)	Prec@1 73.438 (77.801)	Prec@5 98.438 (98.533)
Epoch: [4][50/390]	Time 0.210 (0.104)	Loss 0.6818 (0.6726)	Prec@1 75.000 (77.420)	Prec@5 98.438 (98.422)
Epoch: [4][60/390]	Time 0.209 (0.102)	Loss 0.6376 (0.6750)	Prec@1 82.812 (77.344)	Prec@5 99.219 (98.425)
Epoch: [4][70/390]	Time 0.210 (0.101)	Loss 0.6927 (0.6807)	Prec@1 71.875 (77.036)	Prec@5 100.000 (98.460)
Epoch: [4][80/390]	Time 0.210 (0.100)	Loss 0.7597 (0.6860)	Prec@1 73.438 (76.861)	Prec@5 99.219 (98.457)
Epoch: [4][90/390]	Time 0.210 (0.099)	Loss 0.7033 (0.6956)	Prec@1 74.219 (76.459)	Prec@5 96.875 (98.403)
Epoch: [4][100/390]	Time 0.209 (0.099)	Loss 0.7623 (0.6958)	Prec@1 70.312 (76.470)	Prec@5 99.219 (98.438)
Epoch: [4][110/390]	Time 0.212 (0.098)	Loss 0.6422 (0.6947)	Prec@1 77.344 (76.387)	Prec@5 98.438 (98.473)
Epoch: [4][120/390]	Time 0.209 (0.098)	Loss 0.6291 (0.6903)	Prec@1 79.688 (76.537)	Prec@5 100.000 (98.457)
Epoch: [4][130/390]	Time 0.212 (0.098)	Loss 0.6218 (0.6897)	Prec@1 80.469 (76.604)	Prec@5 99.219 (98.497)
Epoch: [4][140/390]	Time 0.210 (0.097)	Loss 0.7538 (0.6915)	Prec@1 74.219 (76.518)	Prec@5 98.438 (98.504)
Epoch: [4][150/390]	Time 0.212 (0.097)	Loss 0.6587 (0.6922)	Prec@1 78.906 (76.542)	Prec@5 97.656 (98.500)
Epoch: [4][160/390]	Time 0.211 (0.097)	Loss 0.7240 (0.6922)	Prec@1 75.000 (76.470)	Prec@5 97.656 (98.501)
Epoch: [4][170/390]	Time 0.210 (0.097)	Loss 0.7360 (0.6906)	Prec@1 71.094 (76.412)	Prec@5 97.656 (98.492)
Epoch: [4][180/390]	Time 0.213 (0.097)	Loss 0.6605 (0.6920)	Prec@1 75.781 (76.321)	Prec@5 99.219 (98.485)
Epoch: [4][190/390]	Time 0.210 (0.097)	Loss 0.5213 (0.6915)	Prec@1 79.688 (76.309)	Prec@5 99.219 (98.491)
Epoch: [4][200/390]	Time 0.210 (0.096)	Loss 0.7306 (0.6909)	Prec@1 71.094 (76.279)	Prec@5 99.219 (98.504)
Epoch: [4][210/390]	Time 0.210 (0.096)	Loss 0.6142 (0.6887)	Prec@1 78.906 (76.370)	Prec@5 99.219 (98.526)
Epoch: [4][220/390]	Time 0.209 (0.096)	Loss 0.8871 (0.6860)	Prec@1 69.531 (76.506)	Prec@5 99.219 (98.544)
Epoch: [4][230/390]	Time 0.211 (0.096)	Loss 0.5906 (0.6863)	Prec@1 78.906 (76.525)	Prec@5 96.875 (98.536)
Epoch: [4][240/390]	Time 0.209 (0.096)	Loss 0.6772 (0.6870)	Prec@1 78.125 (76.501)	Prec@5 100.000 (98.525)
Epoch: [4][250/390]	Time 0.211 (0.096)	Loss 0.6423 (0.6889)	Prec@1 75.000 (76.488)	Prec@5 99.219 (98.531)
Epoch: [4][260/390]	Time 0.214 (0.096)	Loss 0.6697 (0.6885)	Prec@1 75.000 (76.479)	Prec@5 98.438 (98.536)
Epoch: [4][270/390]	Time 0.210 (0.096)	Loss 0.5175 (0.6900)	Prec@1 80.469 (76.410)	Prec@5 98.438 (98.524)
Epoch: [4][280/390]	Time 0.210 (0.096)	Loss 0.8393 (0.6922)	Prec@1 71.094 (76.379)	Prec@5 99.219 (98.515)
Epoch: [4][290/390]	Time 0.209 (0.096)	Loss 0.6258 (0.6928)	Prec@1 82.031 (76.396)	Prec@5 97.656 (98.502)
Epoch: [4][300/390]	Time 0.211 (0.096)	Loss 0.7056 (0.6941)	Prec@1 73.438 (76.344)	Prec@5 99.219 (98.479)
Epoch: [4][310/390]	Time 0.210 (0.095)	Loss 0.6708 (0.6944)	Prec@1 78.906 (76.344)	Prec@5 96.875 (98.480)
Epoch: [4][320/390]	Time 0.210 (0.095)	Loss 0.4321 (0.6939)	Prec@1 87.500 (76.348)	Prec@5 100.000 (98.496)
Epoch: [4][330/390]	Time 0.210 (0.095)	Loss 0.5165 (0.6936)	Prec@1 82.812 (76.355)	Prec@5 99.219 (98.504)
Epoch: [4][340/390]	Time 0.209 (0.095)	Loss 0.5908 (0.6925)	Prec@1 79.688 (76.368)	Prec@5 99.219 (98.520)
Epoch: [4][350/390]	Time 0.211 (0.095)	Loss 0.6172 (0.6922)	Prec@1 77.344 (76.382)	Prec@5 100.000 (98.511)
Epoch: [4][360/390]	Time 0.210 (0.095)	Loss 0.7124 (0.6923)	Prec@1 71.094 (76.383)	Prec@5 98.438 (98.505)
Epoch: [4][370/390]	Time 0.210 (0.095)	Loss 0.6668 (0.6916)	Prec@1 75.781 (76.394)	Prec@5 100.000 (98.515)
Epoch: [4][380/390]	Time 0.211 (0.095)	Loss 0.4996 (0.6906)	Prec@1 86.719 (76.411)	Prec@5 99.219 (98.524)
neurons_optimizer_left 5943287 1560
 * Prec@1 72.150, Prec@5 97.660, Time 1.21028, Loss: 0.837
learning rate adjusted: 0.0001 5
Epoch: [5][0/390]	Time 0.612 (0.612)	Loss 0.5428 (0.5428)	Prec@1 79.688 (79.688)	Prec@5 99.219 (99.219)
Epoch: [5][10/390]	Time 0.210 (0.141)	Loss 0.6894 (0.5690)	Prec@1 81.250 (80.895)	Prec@5 100.000 (99.219)
Epoch: [5][20/390]	Time 0.210 (0.118)	Loss 0.5821 (0.5742)	Prec@1 81.250 (80.692)	Prec@5 98.438 (98.958)
Epoch: [5][30/390]	Time 0.210 (0.110)	Loss 0.6912 (0.5844)	Prec@1 76.562 (80.242)	Prec@5 99.219 (98.942)
Epoch: [5][40/390]	Time 0.209 (0.106)	Loss 0.5395 (0.5817)	Prec@1 83.594 (80.050)	Prec@5 99.219 (98.952)
Epoch: [5][50/390]	Time 0.210 (0.104)	Loss 0.5035 (0.5762)	Prec@1 81.250 (80.224)	Prec@5 100.000 (99.020)
Epoch: [5][60/390]	Time 0.208 (0.102)	Loss 0.5574 (0.5728)	Prec@1 79.688 (80.456)	Prec@5 99.219 (99.001)
Epoch: [5][70/390]	Time 0.210 (0.101)	Loss 0.6209 (0.5711)	Prec@1 81.250 (80.700)	Prec@5 98.438 (98.922)
Epoch: [5][80/390]	Time 0.211 (0.100)	Loss 0.4854 (0.5695)	Prec@1 85.156 (80.806)	Prec@5 99.219 (98.891)
Epoch: [5][90/390]	Time 0.208 (0.099)	Loss 0.4981 (0.5773)	Prec@1 81.250 (80.555)	Prec@5 100.000 (98.867)
Epoch: [5][100/390]	Time 0.208 (0.099)	Loss 0.4361 (0.5760)	Prec@1 85.156 (80.430)	Prec@5 99.219 (98.886)
Epoch: [5][110/390]	Time 0.210 (0.098)	Loss 0.7345 (0.5780)	Prec@1 76.562 (80.377)	Prec@5 99.219 (98.923)
Epoch: [5][120/390]	Time 0.214 (0.098)	Loss 0.6445 (0.5780)	Prec@1 75.781 (80.378)	Prec@5 97.656 (98.928)
Epoch: [5][130/390]	Time 0.209 (0.097)	Loss 0.4875 (0.5747)	Prec@1 82.031 (80.463)	Prec@5 99.219 (98.932)
Epoch: [5][140/390]	Time 0.209 (0.097)	Loss 0.6066 (0.5736)	Prec@1 78.906 (80.552)	Prec@5 98.438 (98.936)
Epoch: [5][150/390]	Time 0.210 (0.097)	Loss 0.6899 (0.5756)	Prec@1 77.344 (80.484)	Prec@5 99.219 (98.939)
Epoch: [5][160/390]	Time 0.212 (0.096)	Loss 0.5624 (0.5748)	Prec@1 79.688 (80.493)	Prec@5 98.438 (98.947)
Epoch: [5][170/390]	Time 0.209 (0.096)	Loss 0.9355 (0.5779)	Prec@1 67.969 (80.336)	Prec@5 97.656 (98.940)
Epoch: [5][180/390]	Time 0.209 (0.096)	Loss 0.6153 (0.5784)	Prec@1 75.781 (80.279)	Prec@5 100.000 (98.951)
Epoch: [5][190/390]	Time 0.207 (0.096)	Loss 0.6785 (0.5799)	Prec@1 80.469 (80.264)	Prec@5 98.438 (98.937)
Epoch: [5][200/390]	Time 0.212 (0.096)	Loss 0.5060 (0.5774)	Prec@1 79.688 (80.379)	Prec@5 100.000 (98.951)
