main.py --name=runs/googlenet/ --dataset=CIFAR10 --lr=0.001 --lr-decay-every=5 --momentum=0.9 --epochs=30 --batch-size=128 --pruning=True --seed=0 --model=googlenet --mgpu=False --group_wd_coeff=1e-8 --wd=0.0 --tensorboard=True --pruning-method=22 --data=/data/cifar-10-batches-py/ --no_grad_clip=True
network structure
Total pruning layers: 0
pruning_engine.load_mask(): did not find mask file, will load nothing
connect_gates_with_parameters_for_flops only supports resnet for now
learning rate adjusted: 0.001 1
Epoch: [1][0/390]	Time 1.950 (1.950)	Loss 8.9382 (8.9382)	Prec@1 0.000 (0.000)	Prec@5 0.781 (0.781)
Epoch: [1][230/390]	Time 0.215 (0.103)	Loss 1.4308 (2.7520)	Prec@1 54.688 (35.826)	Prec@5 92.188 (74.831)
Epoch: [1][240/390]	Time 0.215 (0.103)	Loss 1.2256 (2.6968)	Prec@1 59.375 (36.463)	Prec@5 96.094 (75.613)
Epoch: [1][250/390]	Time 0.210 (0.103)	Loss 1.3517 (2.6435)	Prec@1 51.562 (37.179)	Prec@5 96.875 (76.345)
Epoch: [1][260/390]	Time 0.213 (0.102)	Loss 1.6968 (2.5946)	Prec@1 55.469 (37.814)	Prec@5 90.625 (76.982)
Epoch: [1][270/390]	Time 0.217 (0.102)	Loss 1.2502 (2.5519)	Prec@1 60.156 (38.391)	Prec@5 96.875 (77.563)
Epoch: [1][280/390]	Time 0.213 (0.102)	Loss 1.4202 (2.5107)	Prec@1 53.906 (38.887)	Prec@5 93.750 (78.144)
Epoch: [1][290/390]	Time 0.209 (0.102)	Loss 1.4523 (2.4696)	Prec@1 49.219 (39.428)	Prec@5 94.531 (78.721)
Epoch: [1][300/390]	Time 0.213 (0.101)	Loss 1.7247 (2.4312)	Prec@1 54.688 (39.994)	Prec@5 93.750 (79.244)
Epoch: [1][310/390]	Time 0.216 (0.101)	Loss 1.1540 (2.3963)	Prec@1 59.375 (40.482)	Prec@5 96.094 (79.733)
Epoch: [1][320/390]	Time 0.210 (0.101)	Loss 1.1877 (2.3603)	Prec@1 57.031 (40.968)	Prec@5 97.656 (80.233)
Epoch: [1][330/390]	Time 0.212 (0.101)	Loss 1.1516 (2.3288)	Prec@1 61.719 (41.427)	Prec@5 97.656 (80.653)
Epoch: [1][340/390]	Time 0.213 (0.101)	Loss 1.2662 (2.2989)	Prec@1 59.375 (41.848)	Prec@5 96.094 (81.071)
Epoch: [1][350/390]	Time 0.214 (0.100)	Loss 1.4927 (2.2703)	Prec@1 53.906 (42.261)	Prec@5 92.969 (81.448)
Epoch: [1][360/390]	Time 0.215 (0.100)	Loss 1.2341 (2.2417)	Prec@1 59.375 (42.668)	Prec@5 98.438 (81.830)
Epoch: [1][370/390]	Time 0.214 (0.100)	Loss 1.2730 (2.2145)	Prec@1 55.469 (43.066)	Prec@5 94.531 (82.198)
Epoch: [1][380/390]	Time 0.213 (0.100)	Loss 1.4890 (2.1887)	Prec@1 51.562 (43.440)	Prec@5 95.312 (82.536)
neurons_optimizer_left 6071030 390
 * Prec@1 61.500, Prec@5 95.730, Time 2.91053, Loss: 1.130
learning rate adjusted: 0.001 2
Epoch: [2][0/390]	Time 0.627 (0.627)	Loss 1.0604 (1.0604)	Prec@1 61.719 (61.719)	Prec@5 96.094 (96.094)
Epoch: [2][10/390]	Time 0.213 (0.144)	Loss 1.1725 (1.1134)	Prec@1 57.812 (61.293)	Prec@5 96.094 (96.520)
Epoch: [2][20/390]	Time 0.222 (0.121)	Loss 1.0336 (1.1168)	Prec@1 62.500 (61.384)	Prec@5 96.094 (96.094)
Epoch: [2][30/390]	Time 0.214 (0.113)	Loss 0.9968 (1.0928)	Prec@1 67.188 (62.374)	Prec@5 99.219 (96.472)
Epoch: [2][40/390]	Time 0.215 (0.109)	Loss 1.1377 (1.0888)	Prec@1 58.594 (62.652)	Prec@5 98.438 (96.494)
Epoch: [2][50/390]	Time 0.213 (0.106)	Loss 1.2926 (1.0957)	Prec@1 55.469 (62.623)	Prec@5 95.312 (96.385)
Epoch: [2][60/390]	Time 0.215 (0.105)	Loss 1.0696 (1.0883)	Prec@1 63.281 (62.731)	Prec@5 96.094 (96.491)
Epoch: [2][70/390]	Time 0.213 (0.104)	Loss 1.2528 (1.0874)	Prec@1 57.812 (62.775)	Prec@5 92.969 (96.358)
Epoch: [2][80/390]	Time 0.212 (0.102)	Loss 0.9713 (1.0836)	Prec@1 64.062 (62.828)	Prec@5 96.094 (96.402)
Epoch: [2][90/390]	Time 0.213 (0.102)	Loss 0.9828 (1.0760)	Prec@1 63.281 (62.861)	Prec@5 97.656 (96.532)
Epoch: [2][100/390]	Time 0.212 (0.101)	Loss 1.0908 (1.0805)	Prec@1 56.250 (63.018)	Prec@5 96.875 (96.535)
Epoch: [2][110/390]	Time 0.213 (0.100)	Loss 1.1816 (1.0752)	Prec@1 59.375 (63.140)	Prec@5 96.094 (96.579)
Epoch: [2][120/390]	Time 0.214 (0.100)	Loss 1.2855 (1.0745)	Prec@1 57.031 (63.197)	Prec@5 92.969 (96.552)
Epoch: [2][130/390]	Time 0.212 (0.099)	Loss 1.0100 (1.0741)	Prec@1 64.844 (63.132)	Prec@5 96.094 (96.541)
Epoch: [2][140/390]	Time 0.213 (0.099)	Loss 1.0843 (1.0733)	Prec@1 60.938 (63.148)	Prec@5 93.750 (96.543)
Epoch: [2][150/390]	Time 0.214 (0.098)	Loss 0.9847 (1.0735)	Prec@1 66.406 (63.224)	Prec@5 96.875 (96.466)
Epoch: [2][160/390]	Time 0.213 (0.098)	Loss 1.0218 (1.0682)	Prec@1 64.062 (63.354)	Prec@5 98.438 (96.521)
Epoch: [2][170/390]	Time 0.212 (0.098)	Loss 0.9146 (1.0672)	Prec@1 70.312 (63.382)	Prec@5 97.656 (96.496)
Epoch: [2][180/390]	Time 0.212 (0.098)	Loss 1.0577 (1.0671)	Prec@1 69.531 (63.484)	Prec@5 96.875 (96.482)
Epoch: [2][190/390]	Time 0.213 (0.097)	Loss 1.0261 (1.0636)	Prec@1 68.750 (63.633)	Prec@5 96.094 (96.495)
Epoch: [2][200/390]	Time 0.217 (0.097)	Loss 1.0257 (1.0611)	Prec@1 64.844 (63.678)	Prec@5 96.875 (96.529)
Epoch: [2][210/390]	Time 0.212 (0.097)	Loss 1.0676 (1.0597)	Prec@1 62.500 (63.733)	Prec@5 97.656 (96.549)
Epoch: [2][220/390]	Time 0.213 (0.097)	Loss 0.9874 (1.0570)	Prec@1 64.062 (63.804)	Prec@5 96.094 (96.553)
Epoch: [2][230/390]	Time 0.213 (0.097)	Loss 0.9923 (1.0576)	Prec@1 65.625 (63.809)	Prec@5 97.656 (96.523)
Epoch: [2][240/390]	Time 0.215 (0.097)	Loss 1.0601 (1.0567)	Prec@1 68.750 (63.836)	Prec@5 92.969 (96.512)
Epoch: [2][250/390]	Time 0.214 (0.097)	Loss 1.0436 (1.0548)	Prec@1 63.281 (63.885)	Prec@5 96.094 (96.520)
Epoch: [2][260/390]	Time 0.216 (0.097)	Loss 1.1049 (1.0517)	Prec@1 62.500 (64.065)	Prec@5 95.312 (96.495)
Epoch: [2][270/390]	Time 0.216 (0.097)	Loss 1.0993 (1.0483)	Prec@1 64.844 (64.178)	Prec@5 96.875 (96.523)
Epoch: [2][280/390]	Time 0.213 (0.097)	Loss 0.7867 (1.0454)	Prec@1 70.312 (64.268)	Prec@5 98.438 (96.555)
Epoch: [2][290/390]	Time 0.212 (0.097)	Loss 1.1171 (1.0438)	Prec@1 64.062 (64.309)	Prec@5 95.312 (96.574)
Epoch: [2][300/390]	Time 0.211 (0.097)	Loss 0.8817 (1.0419)	Prec@1 67.969 (64.319)	Prec@5 98.438 (96.569)
Epoch: [2][310/390]	Time 0.212 (0.097)	Loss 1.1510 (1.0399)	Prec@1 57.031 (64.404)	Prec@5 96.094 (96.576)
Epoch: [2][320/390]	Time 0.212 (0.097)	Loss 0.8237 (1.0382)	Prec@1 69.531 (64.488)	Prec@5 98.438 (96.588)
Epoch: [2][330/390]	Time 0.214 (0.097)	Loss 0.8799 (1.0362)	Prec@1 67.969 (64.499)	Prec@5 96.875 (96.596)
Epoch: [2][340/390]	Time 0.212 (0.097)	Loss 0.9897 (1.0349)	Prec@1 61.719 (64.516)	Prec@5 96.875 (96.616)
Epoch: [2][350/390]	Time 0.216 (0.096)	Loss 0.7943 (1.0318)	Prec@1 71.094 (64.581)	Prec@5 98.438 (96.632)
Epoch: [2][360/390]	Time 0.213 (0.096)	Loss 1.0227 (1.0305)	Prec@1 68.750 (64.619)	Prec@5 100.000 (96.650)
Epoch: [2][370/390]	Time 0.213 (0.096)	Loss 0.9983 (1.0266)	Prec@1 61.719 (64.741)	Prec@5 97.656 (96.673)
Epoch: [2][380/390]	Time 0.212 (0.096)	Loss 0.8761 (1.0241)	Prec@1 70.312 (64.872)	Prec@5 98.438 (96.670)
neurons_optimizer_left 6014274 780
 * Prec@1 67.900, Prec@5 97.130, Time 1.15869, Loss: 0.940
learning rate adjusted: 0.001 3
Epoch: [3][0/390]	Time 0.636 (0.636)	Loss 1.0999 (1.0999)	Prec@1 64.062 (64.062)	Prec@5 95.312 (95.312)
Epoch: [3][10/390]	Time 0.216 (0.144)	Loss 1.0030 (0.9284)	Prec@1 67.188 (68.892)	Prec@5 97.656 (97.017)
Epoch: [3][20/390]	Time 0.214 (0.121)	Loss 0.7181 (0.8725)	Prec@1 79.688 (70.089)	Prec@5 100.000 (97.507)
Epoch: [3][30/390]	Time 0.216 (0.112)	Loss 0.8205 (0.8733)	Prec@1 74.219 (70.035)	Prec@5 97.656 (97.530)
Epoch: [3][40/390]	Time 0.212 (0.108)	Loss 0.7728 (0.8572)	Prec@1 74.219 (70.503)	Prec@5 98.438 (97.675)
Epoch: [3][50/390]	Time 0.214 (0.106)	Loss 0.8973 (0.8451)	Prec@1 68.750 (71.109)	Prec@5 97.656 (97.672)
Epoch: [3][60/390]	Time 0.214 (0.104)	Loss 0.7017 (0.8439)	Prec@1 74.219 (71.273)	Prec@5 99.219 (97.656)
Epoch: [3][70/390]	Time 0.214 (0.103)	Loss 0.7884 (0.8355)	Prec@1 71.875 (71.512)	Prec@5 96.875 (97.634)
Epoch: [3][80/390]	Time 0.217 (0.102)	Loss 0.6834 (0.8422)	Prec@1 76.562 (71.460)	Prec@5 98.438 (97.521)
Epoch: [3][90/390]	Time 0.214 (0.101)	Loss 0.7931 (0.8403)	Prec@1 71.875 (71.437)	Prec@5 97.656 (97.545)
Epoch: [3][100/390]	Time 0.214 (0.100)	Loss 0.8330 (0.8449)	Prec@1 75.781 (71.450)	Prec@5 98.438 (97.556)
Epoch: [3][110/390]	Time 0.214 (0.100)	Loss 0.8079 (0.8493)	Prec@1 67.188 (71.143)	Prec@5 97.656 (97.537)
Epoch: [3][120/390]	Time 0.218 (0.100)	Loss 0.7472 (0.8475)	Prec@1 74.219 (71.178)	Prec@5 98.438 (97.553)
Epoch: [3][130/390]	Time 0.213 (0.099)	Loss 0.7797 (0.8500)	Prec@1 73.438 (71.094)	Prec@5 98.438 (97.549)
Epoch: [3][140/390]	Time 0.214 (0.099)	Loss 1.0014 (0.8512)	Prec@1 66.406 (71.088)	Prec@5 96.875 (97.579)
Epoch: [3][150/390]	Time 0.215 (0.099)	Loss 0.7506 (0.8505)	Prec@1 81.250 (71.114)	Prec@5 99.219 (97.610)
Epoch: [3][160/390]	Time 0.218 (0.098)	Loss 0.7579 (0.8480)	Prec@1 71.094 (71.171)	Prec@5 99.219 (97.637)
Epoch: [3][170/390]	Time 0.212 (0.098)	Loss 0.8063 (0.8434)	Prec@1 70.312 (71.313)	Prec@5 96.875 (97.661)
Epoch: [3][180/390]	Time 0.213 (0.098)	Loss 0.8402 (0.8418)	Prec@1 71.094 (71.310)	Prec@5 98.438 (97.674)
Epoch: [3][190/390]	Time 0.217 (0.098)	Loss 0.7381 (0.8400)	Prec@1 74.219 (71.311)	Prec@5 99.219 (97.685)
Epoch: [3][200/390]	Time 0.218 (0.098)	Loss 0.8118 (0.8426)	Prec@1 71.875 (71.195)	Prec@5 96.875 (97.695)
Epoch: [3][210/390]	Time 0.213 (0.098)	Loss 0.7272 (0.8380)	Prec@1 78.906 (71.346)	Prec@5 98.438 (97.741)
Epoch: [3][220/390]	Time 0.214 (0.097)	Loss 0.8218 (0.8368)	Prec@1 68.750 (71.387)	Prec@5 96.875 (97.745)
Epoch: [3][230/390]	Time 0.215 (0.097)	Loss 0.8935 (0.8343)	Prec@1 67.969 (71.462)	Prec@5 97.656 (97.754)
Epoch: [3][240/390]	Time 0.215 (0.097)	Loss 0.7835 (0.8337)	Prec@1 70.312 (71.398)	Prec@5 98.438 (97.763)
Epoch: [3][250/390]	Time 0.215 (0.097)	Loss 0.8690 (0.8318)	Prec@1 70.312 (71.424)	Prec@5 99.219 (97.790)
Epoch: [3][260/390]	Time 0.214 (0.097)	Loss 0.7869 (0.8306)	Prec@1 71.094 (71.456)	Prec@5 99.219 (97.800)
Epoch: [3][270/390]	Time 0.214 (0.097)	Loss 0.6315 (0.8280)	Prec@1 77.344 (71.567)	Prec@5 98.438 (97.829)
Epoch: [3][280/390]	Time 0.217 (0.097)	Loss 0.8252 (0.8262)	Prec@1 69.531 (71.641)	Prec@5 98.438 (97.831)
Epoch: [3][290/390]	Time 0.217 (0.097)	Loss 0.8057 (0.8258)	Prec@1 67.188 (71.644)	Prec@5 96.875 (97.833)
Epoch: [3][300/390]	Time 0.216 (0.097)	Loss 0.8091 (0.8263)	Prec@1 72.656 (71.647)	Prec@5 96.875 (97.825)
Epoch: [3][310/390]	Time 0.218 (0.097)	Loss 0.8058 (0.8258)	Prec@1 67.188 (71.631)	Prec@5 98.438 (97.845)
Epoch: [3][320/390]	Time 0.210 (0.097)	Loss 0.7165 (0.8249)	Prec@1 71.875 (71.634)	Prec@5 98.438 (97.853)
Epoch: [3][330/390]	Time 0.216 (0.097)	Loss 0.7055 (0.8225)	Prec@1 80.469 (71.731)	Prec@5 97.656 (97.876)
Epoch: [3][340/390]	Time 0.214 (0.097)	Loss 0.8093 (0.8219)	Prec@1 71.875 (71.751)	Prec@5 99.219 (97.888)
Epoch: [3][350/390]	Time 0.212 (0.097)	Loss 0.7417 (0.8214)	Prec@1 72.656 (71.750)	Prec@5 98.438 (97.886)
Epoch: [3][360/390]	Time 0.213 (0.097)	Loss 0.7188 (0.8201)	Prec@1 72.656 (71.799)	Prec@5 99.219 (97.903)
Epoch: [3][370/390]	Time 0.214 (0.097)	Loss 0.8124 (0.8188)	Prec@1 72.656 (71.869)	Prec@5 97.656 (97.894)
Epoch: [3][380/390]	Time 0.213 (0.096)	Loss 0.9266 (0.8183)	Prec@1 65.625 (71.865)	Prec@5 99.219 (97.892)
neurons_optimizer_left 5995071 1170
 * Prec@1 70.800, Prec@5 97.560, Time 1.15005, Loss: 0.863
learning rate adjusted: 0.001 4
Epoch: [4][0/390]	Time 0.634 (0.634)	Loss 0.6718 (0.6718)	Prec@1 74.219 (74.219)	Prec@5 100.000 (100.000)
Epoch: [4][10/390]	Time 0.216 (0.144)	Loss 0.6583 (0.6838)	Prec@1 76.562 (78.267)	Prec@5 97.656 (98.295)
Epoch: [4][20/390]	Time 0.214 (0.120)	Loss 0.5918 (0.6837)	Prec@1 80.469 (77.976)	Prec@5 99.219 (98.438)
Epoch: [4][30/390]	Time 0.227 (0.113)	Loss 0.6822 (0.6620)	Prec@1 71.094 (78.125)	Prec@5 99.219 (98.664)
Epoch: [4][40/390]	Time 0.210 (0.108)	Loss 0.7562 (0.6610)	Prec@1 75.000 (78.144)	Prec@5 97.656 (98.647)
Epoch: [4][50/390]	Time 0.215 (0.105)	Loss 0.6828 (0.6706)	Prec@1 77.344 (77.926)	Prec@5 96.875 (98.468)
Epoch: [4][60/390]	Time 0.211 (0.104)	Loss 0.7408 (0.6734)	Prec@1 79.688 (77.523)	Prec@5 96.875 (98.489)
Epoch: [4][70/390]	Time 0.212 (0.102)	Loss 0.7772 (0.6774)	Prec@1 70.312 (77.234)	Prec@5 99.219 (98.449)
Epoch: [4][80/390]	Time 0.210 (0.101)	Loss 0.7314 (0.6807)	Prec@1 75.781 (77.180)	Prec@5 98.438 (98.438)
Epoch: [4][90/390]	Time 0.218 (0.100)	Loss 0.7108 (0.6912)	Prec@1 75.000 (76.751)	Prec@5 97.656 (98.438)
Epoch: [4][100/390]	Time 0.210 (0.100)	Loss 0.7539 (0.6940)	Prec@1 71.875 (76.671)	Prec@5 99.219 (98.430)
Epoch: [4][110/390]	Time 0.213 (0.099)	Loss 0.6921 (0.6928)	Prec@1 78.125 (76.626)	Prec@5 97.656 (98.438)
Epoch: [4][120/390]	Time 0.212 (0.098)	Loss 0.6393 (0.6886)	Prec@1 78.125 (76.685)	Prec@5 99.219 (98.457)
Epoch: [4][130/390]	Time 0.217 (0.098)	Loss 0.6034 (0.6876)	Prec@1 79.688 (76.682)	Prec@5 99.219 (98.503)
Epoch: [4][140/390]	Time 0.210 (0.098)	Loss 0.7592 (0.6892)	Prec@1 75.000 (76.607)	Prec@5 97.656 (98.526)
Epoch: [4][150/390]	Time 0.215 (0.097)	Loss 0.6148 (0.6888)	Prec@1 78.125 (76.614)	Prec@5 98.438 (98.525)
Epoch: [4][160/390]	Time 0.213 (0.097)	Loss 0.7284 (0.6888)	Prec@1 77.344 (76.626)	Prec@5 97.656 (98.515)
Epoch: [4][170/390]	Time 0.218 (0.097)	Loss 0.6873 (0.6873)	Prec@1 71.875 (76.590)	Prec@5 98.438 (98.529)
Epoch: [4][180/390]	Time 0.210 (0.097)	Loss 0.6808 (0.6880)	Prec@1 75.000 (76.532)	Prec@5 97.656 (98.515)
Epoch: [4][190/390]	Time 0.212 (0.097)	Loss 0.5339 (0.6889)	Prec@1 80.469 (76.501)	Prec@5 99.219 (98.536)
Epoch: [4][200/390]	Time 0.212 (0.096)	Loss 0.6937 (0.6878)	Prec@1 71.875 (76.516)	Prec@5 98.438 (98.531)
Epoch: [4][210/390]	Time 0.214 (0.096)	Loss 0.5925 (0.6842)	Prec@1 75.781 (76.588)	Prec@5 99.219 (98.545)
Epoch: [4][220/390]	Time 0.211 (0.096)	Loss 0.8249 (0.6811)	Prec@1 72.656 (76.700)	Prec@5 98.438 (98.575)
Epoch: [4][230/390]	Time 0.210 (0.096)	Loss 0.5942 (0.6822)	Prec@1 79.688 (76.711)	Prec@5 100.000 (98.573)
Epoch: [4][240/390]	Time 0.211 (0.096)	Loss 0.6523 (0.6825)	Prec@1 78.906 (76.699)	Prec@5 99.219 (98.561)
Epoch: [4][250/390]	Time 0.214 (0.096)	Loss 0.7150 (0.6838)	Prec@1 73.438 (76.656)	Prec@5 98.438 (98.581)
Epoch: [4][260/390]	Time 0.212 (0.096)	Loss 0.7133 (0.6833)	Prec@1 72.656 (76.676)	Prec@5 97.656 (98.569)
Epoch: [4][270/390]	Time 0.211 (0.096)	Loss 0.5942 (0.6854)	Prec@1 75.781 (76.583)	Prec@5 98.438 (98.536)
Epoch: [4][280/390]	Time 0.210 (0.096)	Loss 0.8440 (0.6874)	Prec@1 70.312 (76.521)	Prec@5 99.219 (98.524)
Epoch: [4][290/390]	Time 0.210 (0.096)	Loss 0.6390 (0.6874)	Prec@1 75.781 (76.522)	Prec@5 98.438 (98.515)
Epoch: [4][300/390]	Time 0.211 (0.096)	Loss 0.7520 (0.6890)	Prec@1 72.656 (76.459)	Prec@5 99.219 (98.492)
Epoch: [4][310/390]	Time 0.211 (0.096)	Loss 0.6257 (0.6897)	Prec@1 78.125 (76.465)	Prec@5 96.094 (98.478)
Epoch: [4][320/390]	Time 0.213 (0.096)	Loss 0.5141 (0.6887)	Prec@1 79.688 (76.514)	Prec@5 99.219 (98.496)
Epoch: [4][330/390]	Time 0.212 (0.095)	Loss 0.5190 (0.6886)	Prec@1 81.250 (76.518)	Prec@5 100.000 (98.504)
Epoch: [4][340/390]	Time 0.214 (0.095)	Loss 0.6131 (0.6871)	Prec@1 78.125 (76.526)	Prec@5 99.219 (98.520)
Epoch: [4][350/390]	Time 0.213 (0.095)	Loss 0.5970 (0.6865)	Prec@1 77.344 (76.538)	Prec@5 99.219 (98.515)
Epoch: [4][360/390]	Time 0.217 (0.095)	Loss 0.7378 (0.6871)	Prec@1 75.000 (76.554)	Prec@5 98.438 (98.524)
Epoch: [4][370/390]	Time 0.213 (0.095)	Loss 0.6848 (0.6870)	Prec@1 75.781 (76.514)	Prec@5 99.219 (98.528)
Epoch: [4][380/390]	Time 0.213 (0.095)	Loss 0.4531 (0.6861)	Prec@1 84.375 (76.507)	Prec@5 98.438 (98.532)
neurons_optimizer_left 5984913 1560
 * Prec@1 71.710, Prec@5 97.730, Time 1.22202, Loss: 0.834
learning rate adjusted: 0.0001 5
Epoch: [5][0/390]	Time 0.573 (0.573)	Loss 0.4673 (0.4673)	Prec@1 82.812 (82.812)	Prec@5 98.438 (98.438)
Epoch: [5][10/390]	Time 0.219 (0.139)	Loss 0.6275 (0.5441)	Prec@1 78.906 (81.889)	Prec@5 98.438 (98.793)
Epoch: [5][20/390]	Time 0.213 (0.118)	Loss 0.5781 (0.5510)	Prec@1 80.469 (81.548)	Prec@5 96.875 (98.772)
Epoch: [5][30/390]	Time 0.212 (0.110)	Loss 0.6239 (0.5653)	Prec@1 78.906 (81.149)	Prec@5 98.438 (98.916)
Epoch: [5][40/390]	Time 0.215 (0.106)	Loss 0.5340 (0.5600)	Prec@1 82.031 (81.155)	Prec@5 98.438 (98.933)
Epoch: [5][50/390]	Time 0.217 (0.104)	Loss 0.4731 (0.5548)	Prec@1 82.812 (81.036)	Prec@5 99.219 (99.004)
Epoch: [5][60/390]	Time 0.213 (0.103)	Loss 0.5552 (0.5522)	Prec@1 81.250 (81.404)	Prec@5 99.219 (98.950)
Epoch: [5][70/390]	Time 0.212 (0.102)	Loss 0.6212 (0.5508)	Prec@1 81.250 (81.470)	Prec@5 99.219 (98.966)
Epoch: [5][80/390]	Time 0.215 (0.101)	Loss 0.5795 (0.5523)	Prec@1 81.250 (81.385)	Prec@5 99.219 (98.968)
Epoch: [5][90/390]	Time 0.216 (0.100)	Loss 0.5230 (0.5561)	Prec@1 78.125 (81.259)	Prec@5 100.000 (98.978)
Epoch: [5][100/390]	Time 0.215 (0.100)	Loss 0.4895 (0.5585)	Prec@1 83.594 (81.111)	Prec@5 100.000 (98.994)
Epoch: [5][110/390]	Time 0.212 (0.099)	Loss 0.6691 (0.5601)	Prec@1 74.219 (81.095)	Prec@5 99.219 (99.015)
Epoch: [5][120/390]	Time 0.216 (0.099)	Loss 0.6432 (0.5608)	Prec@1 78.906 (81.069)	Prec@5 96.875 (99.012)
Epoch: [5][130/390]	Time 0.216 (0.099)	Loss 0.4291 (0.5577)	Prec@1 85.156 (81.256)	Prec@5 99.219 (99.022)
Epoch: [5][140/390]	Time 0.214 (0.099)	Loss 0.5741 (0.5586)	Prec@1 75.000 (81.211)	Prec@5 98.438 (99.019)
Epoch: [5][150/390]	Time 0.246 (0.099)	Loss 0.7111 (0.5606)	Prec@1 77.344 (81.095)	Prec@5 98.438 (99.022)
Epoch: [5][160/390]	Time 0.243 (0.101)	Loss 0.5670 (0.5607)	Prec@1 80.469 (81.046)	Prec@5 98.438 (99.020)
Epoch: [5][170/390]	Time 0.250 (0.102)	Loss 0.7871 (0.5636)	Prec@1 73.438 (80.926)	Prec@5 97.656 (99.013)
Epoch: [5][180/390]	Time 0.246 (0.103)	Loss 0.6015 (0.5647)	Prec@1 80.469 (80.874)	Prec@5 98.438 (99.007)
Epoch: [5][190/390]	Time 0.225 (0.103)	Loss 0.6700 (0.5667)	Prec@1 82.031 (80.800)	Prec@5 98.438 (98.977)
Epoch: [5][200/390]	Time 0.214 (0.104)	Loss 0.4096 (0.5633)	Prec@1 85.156 (80.920)	Prec@5 99.219 (98.974)
